iter	Accuracy	MultiClass
144	0.9800796813	0.4564419794
145	0.9800796813	0.4517334292
146	0.9800796813	0.4477876357
147	0.9800796813	0.4449091367
148	0.9800796813	0.4418888674
149	0.9800796813	0.4389136933
150	0.9800796813	0.4350652225
151	0.9800796813	0.4321386167
152	0.9800796813	0.428538551
153	0.9800796813	0.4266118347
154	0.9800796813	0.4250542006
155	0.984063745	0.4210307475
156	0.984063745	0.4174396389
157	0.984063745	0.4152917648
158	0.984063745	0.4122671588
159	0.984063745	0.4079328594
160	0.984063745	0.4048338715
161	0.984063745	0.4011906621
162	0.984063745	0.3984931952
163	0.984063745	0.3953368091
164	0.984063745	0.3920114362
165	0.984063745	0.3894407155
166	0.984063745	0.3867749758
167	0.984063745	0.38487135
168	0.984063745	0.3826259424
169	0.984063745	0.3797526072
170	0.984063745	0.3771940819
171	0.984063745	0.3739338973
172	0.984063745	0.372294333
173	0.984063745	0.3704227036
174	0.9880478088	0.368208275
175	0.984063745	0.3645772858
176	0.984063745	0.3625658513
177	0.9880478088	0.3605310114
178	0.9880478088	0.3584202342
179	0.9880478088	0.3561451275
180	0.9880478088	0.353295998
181	0.9880478088	0.3503074022
182	0.9880478088	0.3483292437
183	0.9880478088	0.3462199359
184	0.9880478088	0.3435727945
185	0.9880478088	0.3408357827
186	0.9880478088	0.3383482037
187	0.9880478088	0.3358107823
188	0.9880478088	0.3329523918
189	0.9880478088	0.3307608098
190	0.9880478088	0.3286661136
191	0.9880478088	0.3263339969
192	0.9880478088	0.3237812012
193	0.9880478088	0.3221278418
194	0.9880478088	0.320647506
195	0.9880478088	0.3188197291
196	0.9880478088	0.3166696605
197	0.9880478088	0.3155905805
198	0.9880478088	0.3133473898
199	0.9880478088	0.3107340607
200	0.9880478088	0.3089819056
201	0.9880478088	0.306600857
202	0.9880478088	0.3051621891
203	0.9880478088	0.3027990357
204	0.9880478088	0.3007351141
205	0.9880478088	0.2990825363
206	0.9880478088	0.2973726547
207	0.9880478088	0.2951502546
208	0.9880478088	0.293200799
209	0.9880478088	0.2918183757
210	0.9880478088	0.2899664041
211	0.9880478088	0.2891913703
212	0.9880478088	0.2870621445
213	0.9880478088	0.285204104
214	0.9880478088	0.2842155263
215	0.9880478088	0.2833080287
216	0.9880478088	0.2815316235
217	0.9880478088	0.2802482641
218	0.9880478088	0.2791140097
219	0.9880478088	0.2781821142
220	0.9880478088	0.2765696898
221	0.9880478088	0.2752222376
222	0.9880478088	0.273332653
223	0.9880478088	0.2710372824
224	0.9880478088	0.2702227696
225	0.9880478088	0.2684519275
226	0.9880478088	0.2673216358
227	0.9880478088	0.2663241434
228	0.9880478088	0.26505105
229	0.9880478088	0.2632891739
230	0.9880478088	0.2617301552
231	0.9880478088	0.2605298431
232	0.9880478088	0.2591903962
233	0.9880478088	0.2577885957
234	0.9880478088	0.2565485099
235	0.9880478088	0.2553106614
236	0.9880478088	0.2537360542
237	0.9880478088	0.2526472189
238	0.9880478088	0.2516704798
239	0.9880478088	0.2505373725
240	0.9880478088	0.2486289228
241	0.9880478088	0.247192987
242	0.9880478088	0.2453673037
243	0.9880478088	0.2444433348
244	0.9880478088	0.2428958372
245	0.9880478088	0.2417809701
246	0.9880478088	0.240154676
247	0.9880478088	0.2382676872
248	0.9880478088	0.2371241102
249	0.9880478088	0.2358882603
250	0.9880478088	0.2348007153
251	0.9880478088	0.2332846731
252	0.9880478088	0.2320401683
253	0.9880478088	0.2307104501
254	0.9880478088	0.2294504979
255	0.9880478088	0.2276936092
256	0.9880478088	0.2264376467
257	0.9880478088	0.2253277185
258	0.9880478088	0.2241045285
259	0.9880478088	0.2227028968
260	0.9880478088	0.2215832871
261	0.9880478088	0.2204315146
262	0.9880478088	0.219073586
263	0.9880478088	0.2185752753
264	0.9880478088	0.2176443355
265	0.9880478088	0.2163128769
266	0.9880478088	0.2154321365
267	0.9880478088	0.2140671298
268	0.9880478088	0.2134778511
269	0.9880478088	0.2123582906
270	0.9880478088	0.2113842337
271	0.9880478088	0.2102235596
272	0.9880478088	0.2096473089
273	0.9880478088	0.2081851621
274	0.9880478088	0.2074113772
275	0.9880478088	0.2060672794
276	0.9880478088	0.2052945213
277	0.9880478088	0.204377167
278	0.9880478088	0.203458467
279	0.9880478088	0.2024903865
280	0.9880478088	0.2018807371
281	0.9880478088	0.2012899399
282	0.9880478088	0.2003160832
283	0.9880478088	0.1993047114
284	0.9880478088	0.1983826436
285	0.9880478088	0.1974872202
286	0.9880478088	0.1966837575
287	0.9880478088	0.195832617
288	0.9880478088	0.1949424769
289	0.9880478088	0.1942177933
290	0.9880478088	0.1930171796
291	0.9880478088	0.1921247061
292	0.9880478088	0.1914791045
293	0.9880478088	0.19043196
294	0.9880478088	0.1896686122
295	0.9880478088	0.1889572862
296	0.9880478088	0.1885653425
297	0.9880478088	0.1881230541
298	0.9880478088	0.1870018644
299	0.9880478088	0.1860244543
300	0.9880478088	0.1854225326
301	0.9880478088	0.1847982383
302	0.9880478088	0.1838150936
303	0.9880478088	0.1830049236
304	0.9880478088	0.1822010498
305	0.9880478088	0.1814304264
306	0.9880478088	0.1808395534
307	0.9880478088	0.1800088792
308	0.9880478088	0.1791605819
309	0.9880478088	0.1784543
310	0.9880478088	0.1782642021
311	0.9880478088	0.1779264107
312	0.9880478088	0.1770116343
313	0.9880478088	0.1761637707
314	0.9880478088	0.175679258
315	0.9880478088	0.1748654458
316	0.9880478088	0.1741053739
317	0.9880478088	0.1731000187
318	0.9880478088	0.1723277462
319	0.9880478088	0.1714691939
320	0.9880478088	0.1704401798
321	0.9880478088	0.1701204275
322	0.9880478088	0.1693006361
323	0.9880478088	0.1682132279
324	0.9880478088	0.1676379543
325	0.9880478088	0.1666259079
326	0.9880478088	0.1659362579
327	0.9880478088	0.1651345005
328	0.9880478088	0.1647487422
329	0.9880478088	0.1639682994
330	0.9880478088	0.1632755012
331	0.9880478088	0.1625859609
332	0.9880478088	0.1620331821
333	0.9880478088	0.1616071572
334	0.9880478088	0.1609852741
335	0.9880478088	0.1604175316
336	0.9880478088	0.1598685065
337	0.9880478088	0.1596729922
338	0.9880478088	0.1594322738
339	0.9880478088	0.1589837007
340	0.9880478088	0.1585693342
341	0.9880478088	0.1580257996
342	0.9880478088	0.1575076344
343	0.9880478088	0.1569875962
344	0.9880478088	0.1563097002
345	0.9880478088	0.1556576723
346	0.9880478088	0.1552252991
347	0.9880478088	0.1547456123
348	0.9880478088	0.1543623752
349	0.9880478088	0.1539690623
350	0.9880478088	0.1536269792
351	0.9880478088	0.1530414409
352	0.9880478088	0.1523776952
353	0.9880478088	0.1520216495
354	0.9880478088	0.1514188406
355	0.9880478088	0.1511956657
356	0.9880478088	0.1505533082
357	0.9880478088	0.1502660763
358	0.9880478088	0.1497004083
359	0.9880478088	0.1493714399
360	0.9880478088	0.1490165855
361	0.9880478088	0.1483781146
362	0.9880478088	0.1481363694
363	0.9880478088	0.1477658511
364	0.9880478088	0.1472671519
365	0.9880478088	0.1469639221
366	0.9880478088	0.1463917699
367	0.9880478088	0.1457770749
368	0.9880478088	0.1452852216
369	0.9880478088	0.1448474396
370	0.9880478088	0.1445980243
371	0.9880478088	0.1440217467
372	0.9880478088	0.1436275063
373	0.9880478088	0.14342448
374	0.9880478088	0.1431181896
375	0.9880478088	0.1426024618
376	0.9880478088	0.1419741453
377	0.9880478088	0.1415240749
378	0.9880478088	0.141057688
379	0.9880478088	0.140581817
380	0.9880478088	0.1403700909
381	0.9920318725	0.1399863433
382	0.9920318725	0.1397174477
383	0.9920318725	0.1392092754
384	0.9920318725	0.1385941405
385	0.9920318725	0.1379042198
386	0.9920318725	0.1377047921
387	0.9920318725	0.1370661049
388	0.9920318725	0.1366554734
389	0.9920318725	0.13640207
390	0.9920318725	0.1361718238
391	0.9920318725	0.1355490795
392	0.9920318725	0.1352900164
393	0.9920318725	0.1348926707
394	0.9920318725	0.1345365927
395	0.9920318725	0.1340050146
396	0.9920318725	0.1336231519
397	0.9920318725	0.1331785284
398	0.9920318725	0.1327898394
399	0.9920318725	0.132336944
400	0.9920318725	0.1319528199
401	0.9920318725	0.1316334033
402	0.9920318725	0.1312582671
403	0.9920318725	0.131097162
404	0.9920318725	0.1306681686
405	0.9920318725	0.1303733832
406	0.9920318725	0.1298912578
407	0.9920318725	0.1295929495
408	0.9920318725	0.129169812
409	0.9920318725	0.1286633519
410	0.9920318725	0.1281499889
411	0.9920318725	0.1279058006
412	0.9920318725	0.1276165867
413	0.9920318725	0.1272673434
414	0.9920318725	0.1267787495
415	0.9920318725	0.1265887921
416	0.9920318725	0.1261856414
417	0.9920318725	0.1256014462
418	0.9920318725	0.1251907408
419	0.9920318725	0.124798797
420	0.9920318725	0.1243119061
421	0.9920318725	0.1237437624
422	0.9920318725	0.1234968839
423	0.9920318725	0.123242512
424	0.9920318725	0.1229934852
425	0.9920318725	0.1226570098
426	0.9920318725	0.1223789023
427	0.9920318725	0.121981024
428	0.9920318725	0.1217749508
429	0.9920318725	0.121355471
430	0.9920318725	0.1209671954
431	0.9920318725	0.1206689702
432	0.9920318725	0.1203228883
433	0.9920318725	0.11994017
434	0.9920318725	0.1194613018
435	0.9920318725	0.1190112731
436	0.9920318725	0.1185540327
437	0.9920318725	0.1179831087
438	0.9920318725	0.1177953536
